iter	MultiClass
1500	0.05416991692
1501	0.05415096965
1502	0.05414205685
1503	0.05412984505
1504	0.05411752877
1505	0.05410609224
1506	0.05409809766
1507	0.05408419786
1508	0.05407513661
1509	0.05404459335
1510	0.05401830581
1511	0.0540008046
1512	0.05398766358
1513	0.0539644771
1514	0.0539525952
1515	0.05393565482
1516	0.05392471863
1517	0.05390430881
1518	0.05389498913
1519	0.05388431137
1520	0.05386898201
1521	0.05385999773
1522	0.05384591099
1523	0.05383726211
1524	0.05382977887
1525	0.05381894715
1526	0.0538065649
1527	0.05379261012
1528	0.05378459355
1529	0.05376788411
1530	0.05373466866
1531	0.05372256682
1532	0.05369697207
1533	0.05368214306
1534	0.05367171821
1535	0.05364888363
1536	0.05363298794
1537	0.05362290949
1538	0.05361468948
1539	0.05359846389
1540	0.05358383832
1541	0.0535690313
1542	0.05355768823
1543	0.05354438226
1544	0.05353109828
1545	0.05351836963
1546	0.05350406846
1547	0.05348846968
1548	0.05346557461
1549	0.05344971191
1550	0.05343999635
1551	0.05342637698
1552	0.05342220924
1553	0.05341226275
1554	0.05340770463
1555	0.05339661998
1556	0.05338577177
1557	0.0533787394
1558	0.05337057437
1559	0.05335966567
1560	0.05335594879
1561	0.05334442978
1562	0.05333065095
1563	0.0533123195
1564	0.05329693516
1565	0.05328823129
1566	0.05327460092
1567	0.05324981442
1568	0.05323428162
1569	0.05322382929
1570	0.053214856
1571	0.05320267719
1572	0.05318867293
1573	0.05318026597
1574	0.05316937377
1575	0.05315081689
1576	0.05314122779
1577	0.05312479326
1578	0.0531127794
1579	0.05310429547
1580	0.05309026921
1581	0.05307785397
1582	0.05306844632
1583	0.05305710875
1584	0.0530450454
1585	0.05303689687
